,Age,AgeBin,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,IncomeBin,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
603,45,2,1,2,3,2,2,1,3,2274,0,1,14,3,4,0,1,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
604,42,2,1,29,3,2,3,2,2,4434,1,1,13,3,4,1,10,3,2,9,8,7,8,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
605,38,1,2,12,3,1,2,2,1,6288,1,2,15,3,3,1,13,3,2,4,3,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
606,34,1,2,16,4,3,2,1,4,2553,0,1,16,3,3,0,6,3,3,5,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
607,49,2,1,11,3,3,3,3,4,7654,1,1,18,3,1,2,9,3,4,9,8,7,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
608,55,2,1,2,1,3,3,2,4,5160,1,4,16,3,3,0,12,3,2,9,7,7,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
609,43,2,1,14,2,2,3,4,1,17159,3,6,24,4,3,1,22,3,3,4,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
610,27,1,1,5,1,3,2,3,4,12808,2,1,16,3,2,1,9,3,3,9,8,0,8,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
611,35,1,1,7,3,3,3,3,3,10221,2,3,21,4,2,0,17,3,4,8,5,1,6,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
612,28,1,1,2,4,2,3,2,2,4779,1,1,20,4,1,0,8,2,3,8,7,7,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
613,34,1,1,3,2,3,3,1,4,3737,1,0,19,3,3,1,4,1,1,3,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
614,26,1,2,5,2,3,2,1,3,2366,0,1,14,3,1,1,8,2,3,8,7,1,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
615,27,1,0,3,3,4,3,1,4,1706,0,1,11,3,3,3,0,6,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
616,51,2,1,26,4,1,3,4,3,16307,2,2,14,3,3,1,29,2,2,20,6,4,17,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
617,44,2,1,4,3,4,3,2,2,5933,1,9,12,3,4,0,10,2,2,5,2,2,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
618,25,1,1,2,1,1,4,1,1,3424,1,7,13,3,3,0,6,3,2,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
619,33,1,1,1,3,1,4,2,1,4037,1,1,22,4,1,1,9,5,3,9,8,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
620,35,1,1,27,1,3,2,1,1,2559,0,1,11,3,4,0,6,3,2,6,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
621,36,1,1,1,2,2,3,2,4,6201,1,1,14,3,4,1,18,1,2,18,14,4,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
622,32,1,1,13,4,2,3,2,4,4403,1,2,11,3,3,1,8,3,2,5,2,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
623,30,1,2,5,4,2,2,1,4,3761,1,9,12,3,2,1,10,3,2,5,4,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
624,53,2,1,7,2,1,2,3,4,10934,2,7,18,3,4,1,35,3,3,5,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
625,45,2,1,9,3,4,3,3,1,10761,2,4,12,3,3,1,18,2,3,5,4,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
626,32,1,1,8,2,3,4,2,3,5175,1,5,12,3,3,1,9,3,2,5,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
627,52,2,2,25,4,3,2,4,4,13826,2,3,22,4,3,0,31,3,3,9,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
628,37,1,1,16,4,4,2,2,3,6334,1,4,19,3,4,2,9,2,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
629,28,1,1,8,2,2,2,1,4,4936,1,1,13,3,4,1,6,6,3,5,1,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
630,22,1,1,1,2,4,2,2,4,4775,1,6,22,4,1,2,4,2,1,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
631,44,2,1,8,4,1,4,1,4,2818,0,2,24,4,3,1,10,2,2,3,2,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
632,42,2,2,2,1,2,3,1,4,2515,0,5,14,3,4,0,8,2,3,2,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
633,36,1,1,8,3,1,2,1,1,2342,0,0,21,4,3,0,6,3,3,5,4,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
634,25,1,1,3,1,3,3,2,1,4194,1,1,18,3,4,0,5,3,3,5,3,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
635,35,1,1,9,3,4,2,3,3,10685,2,1,20,4,2,1,17,2,3,17,14,5,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
636,35,1,2,25,4,4,3,1,2,2022,0,1,19,3,1,1,10,3,2,10,2,7,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
637,32,1,0,1,3,4,3,1,4,2314,0,0,12,3,2,1,4,2,3,3,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
638,25,1,1,4,1,3,2,2,1,4256,1,1,12,3,1,0,5,1,4,5,2,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
639,49,2,1,1,3,3,3,1,1,3580,1,2,16,3,2,1,7,2,3,4,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
640,24,1,0,4,1,1,2,1,4,3162,1,0,17,3,4,0,6,2,2,5,2,3,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
641,32,1,2,5,2,2,3,2,2,6524,1,1,14,3,4,1,10,3,3,10,8,5,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
642,38,1,1,9,3,2,2,1,2,2899,0,0,19,3,4,1,3,3,3,2,2,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
643,42,2,1,3,3,3,4,2,4,5231,1,2,13,3,2,1,17,1,2,5,3,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
644,31,1,1,11,4,4,3,1,4,2356,0,3,19,3,2,1,8,2,3,6,4,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
645,29,1,1,1,3,2,2,1,3,2800,0,6,19,3,3,3,5,3,3,3,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
646,53,2,1,8,3,1,3,4,4,11836,2,5,14,3,3,1,28,3,3,2,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
647,35,1,1,25,3,4,2,3,2,10903,2,3,16,3,1,0,16,2,3,13,10,4,8,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
648,37,1,2,21,2,3,3,1,4,2973,1,5,15,3,2,1,10,3,3,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
649,53,2,1,23,4,4,3,4,4,14275,2,6,18,3,3,0,33,0,3,12,9,3,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
650,43,2,2,1,3,4,3,2,4,5562,1,4,13,3,2,1,12,2,2,5,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
651,47,2,1,2,2,3,3,2,4,4537,1,0,22,4,1,1,8,2,3,7,6,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
652,37,1,0,19,2,1,3,3,2,7642,1,1,13,3,4,0,10,2,3,10,0,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
653,50,2,0,2,4,1,3,4,1,17924,3,1,11,3,4,1,31,3,3,31,6,14,7,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
654,39,1,1,2,3,4,2,2,4,5204,1,8,11,3,3,2,13,2,3,5,4,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
655,33,1,1,3,2,4,3,1,2,2277,0,3,11,3,3,1,7,4,4,4,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
656,32,1,1,25,4,1,3,1,4,2795,0,1,24,4,3,0,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
657,29,1,1,7,1,1,2,1,4,2532,0,6,14,3,3,3,8,5,3,4,3,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
658,44,2,1,9,2,2,3,1,1,2559,0,1,13,3,4,0,8,0,3,8,7,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
659,28,1,1,5,4,1,3,2,4,4908,1,1,14,3,2,0,4,3,3,4,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
660,58,2,2,2,1,4,2,1,4,2380,0,9,14,3,4,1,3,3,2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
661,43,2,1,8,3,1,3,2,2,4765,1,4,21,4,3,1,4,2,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
662,20,1,1,2,3,3,2,1,3,2044,0,1,13,3,4,0,2,3,2,2,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
663,21,1,1,18,1,4,3,1,4,2693,0,1,19,3,1,0,1,3,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
664,36,1,1,14,1,3,3,2,4,6586,1,0,17,3,1,1,17,2,2,16,8,4,11,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
665,47,2,1,2,4,4,2,1,4,3294,1,1,18,3,1,0,3,3,2,3,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
666,22,1,1,3,1,2,3,2,3,4171,1,0,19,3,1,1,4,3,4,3,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
667,41,2,1,2,4,2,1,1,4,2778,0,4,13,3,3,1,10,1,2,7,7,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
668,28,1,1,9,3,3,3,1,3,2377,0,5,18,3,2,1,6,2,3,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
669,39,1,1,6,3,4,3,1,1,2404,0,7,21,4,4,0,8,2,1,2,2,2,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
670,27,1,1,4,3,2,3,1,3,2318,0,1,19,3,3,0,1,2,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
671,34,1,1,10,3,2,3,1,2,2008,0,1,14,3,2,2,1,3,3,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
672,42,2,1,14,2,3,2,2,3,6244,1,7,17,3,1,0,10,6,3,5,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
673,33,1,1,1,4,3,2,1,1,2799,0,3,11,3,2,0,6,1,3,3,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
674,58,2,1,5,3,3,2,3,2,10552,2,2,13,3,4,1,24,3,3,6,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
675,31,1,1,7,4,2,2,1,3,2329,0,3,15,3,2,0,13,2,4,7,7,5,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
676,35,1,1,21,1,4,3,2,4,4014,1,1,25,4,4,1,10,2,1,10,6,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
677,49,2,1,8,2,1,3,3,2,7403,1,4,11,3,3,1,29,3,2,26,9,1,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
678,48,2,1,20,4,4,3,1,3,2259,0,4,17,3,1,2,13,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
679,31,1,0,20,2,4,3,2,3,6932,1,1,13,3,4,1,9,2,2,9,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
680,36,1,1,7,4,2,3,1,4,4678,1,2,18,3,3,0,8,6,3,6,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
681,38,1,1,1,3,4,3,3,1,13582,2,1,13,3,2,1,15,3,3,15,12,5,11,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
682,32,1,0,1,3,3,2,1,2,2332,0,6,20,4,3,0,5,3,3,3,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
683,25,1,1,19,2,3,2,1,2,2413,0,1,18,3,3,3,1,2,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
684,40,2,1,10,4,1,2,3,2,9705,2,2,12,3,2,1,11,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
685,26,1,2,1,3,3,2,2,1,4294,1,1,12,3,2,0,7,2,3,7,7,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
686,41,2,1,6,3,4,3,1,1,4721,1,2,13,3,3,0,20,3,3,18,13,2,17,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
687,36,1,1,2,4,3,3,1,3,2519,0,4,21,4,3,0,16,6,3,11,8,3,9,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
688,19,0,1,21,3,4,2,1,2,2121,0,1,13,3,2,0,1,3,4,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
689,20,1,1,4,3,1,3,1,1,2973,1,1,19,3,2,0,1,2,3,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
690,31,1,1,12,3,4,3,2,4,5855,1,0,11,3,3,2,10,2,1,9,7,8,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
691,40,2,2,9,4,4,3,1,2,3617,1,8,14,3,4,1,3,2,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
692,32,1,1,3,4,3,3,2,1,6725,1,1,12,3,3,1,8,2,4,8,7,6,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
693,36,1,1,3,1,3,2,3,4,10325,2,1,11,3,1,1,16,6,3,16,7,3,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
694,33,1,1,1,3,2,2,2,4,6949,1,0,14,3,1,0,6,3,3,5,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695,37,1,1,1,4,1,2,3,3,10609,2,5,11,3,3,0,17,2,1,14,1,11,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
696,45,2,0,4,2,3,3,2,2,4447,1,1,12,3,2,0,9,5,2,9,7,0,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
697,29,1,2,20,3,3,3,1,4,2157,0,1,15,3,2,1,3,5,3,3,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
698,35,1,1,18,3,3,3,2,3,4601,1,1,16,3,2,0,5,3,3,5,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
699,52,2,1,1,2,4,3,4,4,17099,3,2,15,3,2,1,26,2,2,9,8,7,8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
700,58,2,1,2,3,4,3,1,3,2479,0,4,24,4,1,0,7,4,3,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
701,53,2,1,2,2,3,3,4,3,14852,2,6,13,3,3,1,22,3,4,17,13,15,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
702,30,1,1,8,2,3,3,3,3,7264,1,5,11,3,1,1,10,2,4,8,4,7,7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
703,38,1,0,10,3,3,3,2,4,5666,1,1,13,3,2,0,6,1,3,5,3,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
704,35,1,1,3,4,4,3,3,4,7823,1,6,13,3,2,1,12,2,3,10,9,0,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
705,39,1,1,2,5,1,4,3,3,7880,1,0,18,3,4,0,9,3,3,8,7,0,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
706,40,2,0,24,3,2,4,4,2,13194,2,4,16,3,4,0,22,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
707,47,2,2,16,4,3,4,2,3,5067,1,1,19,3,3,0,20,3,4,19,10,2,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
708,36,1,0,8,4,1,3,2,4,5079,1,4,13,3,4,2,12,3,3,7,7,0,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
709,31,1,0,9,2,3,2,1,1,2321,0,0,22,4,1,0,4,0,3,3,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
710,33,1,0,17,3,4,3,4,3,17444,3,1,11,3,4,0,10,2,3,10,8,6,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
711,29,1,1,10,3,4,2,1,1,2404,0,6,20,4,3,0,3,5,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
712,33,1,1,13,1,2,3,1,4,3452,1,3,18,3,1,0,5,4,3,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
713,45,2,1,1,4,4,3,1,4,2270,0,3,14,3,4,2,8,2,3,5,3,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
714,50,2,1,1,2,4,3,4,4,17399,3,9,22,4,3,1,32,1,2,5,4,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
715,33,1,2,1,4,3,4,2,2,5488,1,1,13,3,1,1,6,2,3,6,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
716,41,2,2,9,3,1,3,5,3,19419,3,2,17,3,2,1,21,2,4,18,16,0,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
717,27,1,1,16,4,3,3,1,2,2811,0,9,14,3,2,1,4,2,3,2,2,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
718,45,2,0,23,2,4,3,2,1,3633,1,1,15,3,3,1,9,2,3,9,8,0,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
719,47,2,1,4,2,4,3,2,4,4163,1,1,17,3,3,0,9,0,3,9,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
720,30,1,1,22,3,1,3,1,3,2132,0,4,11,3,2,0,7,2,3,5,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
721,50,2,1,24,3,4,3,4,3,13973,2,3,18,3,4,1,22,2,3,12,11,1,5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
722,38,1,2,10,1,3,3,1,3,2684,0,0,17,3,2,1,3,0,2,2,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
723,46,2,1,7,2,4,3,3,3,10845,2,6,13,3,2,1,13,3,3,8,7,0,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
724,24,1,1,17,1,4,2,2,3,4377,1,1,15,3,2,2,5,6,3,4,2,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725,35,1,1,14,4,3,2,1,2,3743,1,1,24,4,4,1,5,2,1,4,2,0,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
726,31,1,2,1,1,3,3,2,1,4148,1,1,12,3,3,1,4,1,3,4,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
727,18,0,0,5,2,2,3,1,4,1051,0,1,15,3,4,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
728,54,2,1,17,3,3,3,3,3,10739,2,8,11,3,3,1,22,2,3,10,7,0,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
729,35,1,1,25,4,3,3,3,3,10388,2,1,11,3,3,1,16,3,2,16,10,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730,30,1,1,8,2,2,4,3,1,11416,2,0,12,3,3,3,9,4,2,8,7,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
731,20,1,1,11,3,4,2,1,1,2600,0,1,15,3,1,0,1,2,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
732,30,1,2,5,3,2,3,1,2,2422,0,0,17,3,1,0,4,3,3,3,2,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
733,26,1,1,2,2,4,4,2,4,5472,1,1,12,3,2,0,8,2,3,8,7,1,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
734,22,1,1,8,1,2,1,1,1,2451,0,1,15,3,1,1,4,3,2,4,3,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
735,48,2,1,6,3,1,2,2,3,4240,1,2,13,3,4,0,19,0,3,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
736,48,2,1,4,4,3,2,3,3,10999,2,7,14,3,2,0,27,3,3,15,11,4,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
737,41,2,1,7,2,4,3,2,3,5003,1,6,14,3,2,0,8,6,3,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
738,39,1,1,1,1,4,2,4,4,12742,2,1,16,3,3,1,21,3,3,21,6,11,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
739,27,1,1,2,4,1,3,2,4,4227,1,0,18,3,2,1,4,2,3,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
740,35,1,1,10,3,2,3,1,4,3917,1,1,20,4,1,1,3,4,2,3,2,1,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
741,42,2,1,5,2,4,3,5,3,18303,3,6,13,3,2,0,21,3,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
742,50,2,1,9,3,1,3,1,4,2380,0,4,18,3,2,0,8,5,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
743,59,2,1,2,3,3,2,4,4,13726,2,3,13,3,1,0,30,4,3,5,3,4,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
744,37,1,1,11,2,1,1,2,2,4777,1,5,15,3,1,0,15,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,55,2,2,18,4,3,3,2,2,6385,1,3,14,3,4,2,17,3,3,8,7,6,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
746,41,2,0,7,1,2,1,5,3,19973,3,1,22,4,2,2,21,3,3,21,16,5,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
747,38,1,1,3,4,2,3,2,4,6861,1,8,12,3,3,0,19,1,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
748,26,1,0,29,2,2,1,2,1,4969,1,8,18,3,4,0,7,6,3,2,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
749,52,2,1,2,1,1,1,5,4,19845,3,1,15,3,4,1,33,3,3,32,14,6,9,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
750,44,2,1,28,3,4,4,4,4,13320,2,3,18,3,3,1,23,2,3,12,11,11,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
751,50,2,0,1,3,4,3,2,3,6347,1,0,12,3,1,1,19,3,3,18,7,0,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
752,36,1,1,16,4,3,4,1,1,2743,0,1,16,3,3,0,18,1,3,17,13,15,14,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
753,39,1,2,22,3,4,3,3,1,10880,2,1,13,3,3,0,21,2,3,21,6,2,8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
754,33,1,0,8,1,2,2,1,4,2342,0,0,19,3,4,0,3,2,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
